Designator+ADs-Quantity+ADs-value+ADs-footprint
BT1+ADs-1+ADs-BATT+AF8-HOLDER+ADs-CR2032
C1,C4,C5,C7,C8,C9,C10,C11,C12,C13,C14,C17,C18,C20,C23,C28,C29,C31,C32,C34,C39,C40,C41,C43,C44+ADs-25+ADs-100nF+ADs-c+AF8-0805
C19,C33+ADs-2+ADs-22uF X7R+ADs-c+AF8-1210
C2,C3+ADs-2+ADs-22pF+ADs-c+AF8-0603
C21,C35+ADs-2+ADs-3.3nF+ADs-c+AF8-0805
C22,C26,C27,C36,C37,C42+ADs-6+ADs-100uF+ADs-C+AF8-ELCO+AF8-SMD
C30,C38+ADs-2+ADs-10uF X7R+ADs-c+AF8-1206
D1,D3,D4,D9+ADs-4+ADs-S1D+AC0-13+AC0-F+ADs-diode+AC0-DO214AC
D5+ADs-1+ADs-5V0+ADs-led+AF8-0805
D6+ADs-1+ADs-3V3+ADs-led+AF8-0805
D7+ADs-1+ADs-BLINK+ADs-led+AF8-0805
D8+ADs-1+ADs-12V+ADs-led+AF8-0805
J1+ADs-1+ADs-5V+AF8-EXT+ADs-Header+AF8-2
J2+ADs-1+ADs-3V3+AF8-EXT+ADs-Header+AF8-2
J3+ADs-1+ADs-addr+ADs-Header+AF8-2x2
L1,L2+ADs-2+ADs-2u2H,3.0A+ADs-Inductor+AF8-SMD3
P11+ADs-1+ADs-VSel+AF8-Vlv+ADs-Header+AF8-3
P13+ADs-1+ADs-PWR+AF8-IN+ADs-Header+AF8-2
P14+ADs-1+ADs-X+AF8-VALVE+ADs-X+AF8-Valve+AF8-2
P15+ADs-1+ADs-Flow+AF8-Conn+ADs-Conn+AF8-Flow+AF8-SFM3000+AF8-Male
P16+ADs-1+ADs-FLOWMETER+ADs-FlowMeter+AF8-CFM3000
P17+ADs-1+ADs-PUMP+ADs-Pump+AF8-P54E01R+AF8-02
P21,P22+ADs-2+ADs-CONN+AF8-23X2+ADs-PIN+AF8-ARRAY+AF8-23X2
P24+ADs-1+ADs-PWR+AF8-IN+ADs-JACK+AF8-ALIM
P34+ADs-1+ADs-VSel+AF8-Vlv2+ADs-Header+AF8-3
P38+ADs-1+ADs-X+AF8-VALVE2+ADs-X+AF8-Valve+AF8-2
P4+ADs-1+ADs-ICSP+ADs-Header+AF8-ISP
P5+ADs-1+ADs-FTDI+ADs-Header+AF8-FTDI
P7+ADs-1+ADs-GAGE+AF8-PR+ADs-HCEM500GUH9P3
P8+ADs-1+ADs-ABSO+AF8-PR+ADs-HDIB002AUY8H5
P9,P10+ADs-2+ADs-C3SB+ADs-pin+AF8-strip+AF8-4+AC0-90
Q1,Q2,Q3,Q4+ADs-4+ADs-BCP5416TA+ADs-SOT223
Q5+ADs-1+ADs-2N7002KW+ADs-SOT323
R1,R2,R3,R4,R11,R15,R21,R22,R26,R27+ADs-10+ADs-10k+ADs-r+AF8-0805
R16,R17,R18,R23+ADs-4+ADs-4k75+ADs-r+AF8-0805
R19,R20+ADs-2+ADs-1k5+ADs-r+AF8-0805
R24,R25+ADs-2+ADs-220+ADs-r+AF8-0805
R5,R12+ADs-2+ADs-4k7+ADs-r+AF8-0805
R6,R10,R13+ADs-3+ADs-1k+ADs-r+AF8-0805
R7,R14+ADs-2+ADs-100k+ADs-r+AF8-0805
R8+ADs-1+ADs-330E+ADs-r+AF8-0805
R9+ADs-1+ADs-120E+ADs-r+AF8-0805
SP1+ADs-1+ADs-BUZZER+ADs-Speaker
SW1+ADs-1+ADs-Reset+ADs-SW+AF8-PB+AF8-V+AF8-H
SW2+ADs-1+ADs-INT0+ADs-SW+AF8-PB+AF8-V+AF8-H
